sender_account,amount,sender_country,description,id,timestamp,currency,receiver_account,receiver_country
SE8902UVRY16194000688254,4207.85,Sweden,Rent transfer,9614,2025-03-18 09:19:00,SEK,SE8902OATV02658940061811,Sweden
SE8902FHYM56802980847454,42393.84,Sweden,Insurance payout,9615,2025-03-10 23:25:00,SEK,SE8902XARR24637715791113,Sweden
SE8902CODF26383416794081,32202.53,Sweden,Unknown,9616,2025-04-29 03:20:00,SEK,SE8902FUEO19973931032909,Sweden
SE8902RCMN64982980569854,19245.46,Sweden,Consulting fee,9617,2025-04-24 13:11:00,SEK,SE8902KJYB05100798381483,Sweden
SE8902DAYC14364335693782,14376.76,Sweden,Gift to family member,9618,2025-05-07 02:48:00,SEK,SE8902YBIX02378701637177,Sweden
SE8902NBJB19095650975525,39704.48,Sweden,Rent transfer,9619,2025-01-03 18:29:00,SEK,SE8902SNNM24012074185591,Sweden
SE8902VJHZ33855900402507,46885.73,Sweden,Freelance project payment,9620,2025-10-22 01:44:00,SEK,SE8902JWPZ44810854846338,Sweden
SE8902AXSS75904959058026,38218.48,Sweden,Rent transfer,9621,2025-05-09 19:07:00,SEK,SE8902ZDQZ85735825212197,Sweden
SE8902TCIS05326189768955,1812.66,Sweden,Gift to family member,9622,2025-03-06 16:52:00,SEK,SE8902YMVD57211621327275,Sweden
SE8902UUTG33531545423098,3777.37,Sweden,Insurance payout,9623,2025-03-11 03:14:00,SEK,SE8902KFFK50136015318581,Sweden
SE8902VANG86827956202560,2724.35,Sweden,Unknown,9624,2025-04-24 07:14:00,SEK,SE8902QNMM99008031804359,Sweden
SE8902KPIO16227949467449,2951.54,Sweden,Online purchase,9625,2025-04-28 06:48:00,SEK,SE8902IMDH11855815032434,Sweden
SE8902BPMW61406251979814,7414.88,Sweden,Loan repayment,9626,2025-04-03 07:55:00,SEK,SE8902OYBW39299291170957,Sweden
SE8902XPHP30865499209335,6065.36,Sweden,Insurance payout,9627,2025-04-02 07:43:00,SEK,SE8902GSWE68166162519198,Sweden
SE8902RLXE45562764852432,30194.59,Sweden,Subscription fee,9628,2025-01-05 23:07:00,SEK,SE8902YSVI54424221824629,Sweden
SE8902VEIB72029945509184,40798.12,Sweden,Subscription fee,9629,2025-02-08 05:53:00,SEK,SE8902HTRS03259438277897,Sweden
SE8902GKEP38370221536247,3378.89,Sweden,Rent transfer,9630,2025-01-05 11:44:00,SEK,SE8902UZPG07009538779616,Sweden
SE8902QCNP19721394374879,12562.27,Sweden,Unknown,9631,2025-02-07 10:52:00,SEK,SE8902NKXR00859309312215,Sweden
SE8902NLPV05101680537537,21468.73,Sweden,Unknown,9632,2025-01-03 23:36:00,SEK,SE8902HWWI70855528580462,Sweden
SE8902APRX63562848993577,44382.71,Sweden,Salary payment,9633,2025-02-12 03:10:00,SEK,SE8902YZWC23724318974586,Sweden
SE8902TMVQ62559128130402,34057.39,Sweden,Reimbursement for travel,9634,2025-02-09 15:16:00,SEK,SE8902ZKCR38556369708361,Sweden
SE8902XSYV69131047178016,38546.44,Sweden,Subscription fee,9635,2025-04-09 12:04:00,SEK,SE8902ZDQZ85735825212197,Sweden
SE8902AHVW14609154839055,49679.41,Sweden,Payment for invoice #2746,9636,2025-01-08 00:59:00,SEK,SE8902XAJW53043482546967,Sweden
SE8902CARL50738619229703,44352.14,Sweden,Salary payment,9637,2025-05-07 23:50:00,SEK,SE8902XCIR72675281902466,Sweden
SE8902ZEJN42200086959831,39130.53,Sweden,Reimbursement for travel,9638,2025-01-25 22:27:00,SEK,SE8902TCZL47145018856917,Sweden
SE8902CAYR28184400854269,15117.81,Sweden,Mobile recharge,9639,2025-05-02 09:57:00,SEK,SE8902EYAI40413449404955,Sweden
SE8902AXQM18280403499014,1304.55,Sweden,Salary payment,9640,2025-02-01 21:29:00,SEK,SE8902EJAI99151957237924,Sweden
SE8902MQZJ06643246897705,7192.54,Sweden,Unknown,9641,2025-04-26 03:21:00,SEK,SE8902GSZH91391621188990,Sweden
SE8902TNEQ21759041931830,48772.65,Sweden,Insurance payout,9642,2025-02-01 21:22:00,SEK,SE8902PXRQ98520175302074,Sweden
SE8902REOE84824920257605,19914.71,Sweden,Rent transfer,9643,2025-01-01 10:11:00,SEK,SE8902UZPG07009538779616,Sweden
SE8902JFLG01724285840236,7035.44,Sweden,Freelance project payment,9644,2025-04-20 09:58:00,SEK,SE8902OUYV90192199566077,Sweden
SE8902IJBW38904188628765,41820.29,Sweden,Rent transfer,9645,2025-04-01 15:31:00,SEK,SE8902EYZV57214534359238,Sweden
SE8902KMXN52564213381947,24398.41,Sweden,Loan repayment,9646,2025-03-13 00:42:00,SEK,SE8902DHTY58610419863874,Sweden
SE8902KLNQ25617997709976,19193.20,Sweden,Gift to family member,9647,2025-01-13 15:41:00,SEK,SE8902URSS59260219235990,Sweden
SE8902QVVH33425126369593,9960.41,Sweden,Insurance payout,9648,2025-05-02 07:56:00,SEK,SE8902YWQH50779746486712,Sweden
SE8902IQAS41209315371860,40959.88,Sweden,Freelance project payment,9649,2025-03-07 01:29:00,SEK,SE8902XFYN40331665173936,Sweden
SE8902YCMC97452355623638,29599.17,Sweden,Tax refund,9650,2025-03-25 08:15:00,SEK,SE8902ENZW25848870664611,Sweden
SE8902OEUK98732816702347,40653.49,Sweden,Loan repayment,9651,2025-05-13 00:28:00,SEK,SE8902PGNT42361129672323,Sweden
SE8902ZDMU73833226690524,39398.29,Sweden,Payment for invoice #3974,9652,2025-04-14 00:12:00,SEK,SE8902YCMC97452355623638,Sweden
SE8902VFTG99252061459530,13821.96,Sweden,Gift to family member,9653,2025-03-29 13:20:00,SEK,SE8902XNUU38667095299418,Sweden
SE8902YUBQ50433561046806,2592.88,Sweden,Online purchase,9654,2025-03-13 10:13:00,SEK,SE8902QLYH24628869288269,Sweden
SE8902MTEW80340871788369,24209.64,Sweden,Consulting fee,9655,2025-01-11 00:50:00,SEK,SE8902GREW10972860106946,Sweden
SE8902GYZA91851265600454,15697.55,Sweden,Subscription fee,9656,2025-04-12 04:32:00,SEK,SE8902BRZE40142159892187,Sweden
SE8902ZDQZ85735825212197,7227.22,Sweden,Utility bill,9657,2025-03-20 03:03:00,SEK,SE8902JFUD24261264737631,Sweden
SE8902HAHX05192939117708,23843.20,Sweden,Unknown,9658,2025-03-22 10:13:00,SEK,SE8902UZBS49516417731818,Sweden
SE8902WNIP57815146708414,18164.04,Sweden,Mobile recharge,9659,2025-01-07 14:34:00,SEK,SE8902JBML23966854830022,Sweden
SE8902SMBI03438185868162,41722.35,Sweden,Salary payment,9660,2025-04-16 13:52:00,SEK,SE8902EYZV57214534359238,Sweden
SE8902WZEL99650586037049,14688.52,Sweden,Payment for invoice #2312,9661,2025-03-14 15:35:00,SEK,SE8902BBDN08764843226603,Sweden
SE8902TCZM12187781824588,4804.74,Sweden,Freelance project payment,9662,2025-04-11 06:27:00,SEK,SE8902VBHN50052224387585,Sweden
SE8902YXOS87838017500335,31309.48,Sweden,Consulting fee,9663,2025-02-25 08:12:00,SEK,SE8902GWOF13656646987338,Sweden
SE8902HTRS03259438277897,29258.75,Sweden,Payment for invoice #5201,9664,2025-02-14 09:44:00,SEK,SE8902SVEX40095531093926,Sweden
SE8902FFCY95333401231837,4524.06,Sweden,Payment for invoice #8376,9665,2025-05-13 11:44:00,SEK,SE8902FUXQ13611890616632,Sweden
SE8902XIIY68366812613028,28469.54,Sweden,Payment for invoice #2165,9666,2025-02-27 01:59:00,SEK,SE8902EHTU59069815598850,Sweden
SE8902GAXX53411861552462,3749.22,Sweden,Mobile recharge,9667,2025-05-03 15:15:00,SEK,SE8902NMLM36956633220058,Sweden
SE8902FGIY23117081354016,37250.74,Sweden,Tax refund,9668,2025-02-18 02:10:00,SEK,SE8902LEVI44801863486814,Sweden
SE8902HCFQ50732586147290,13100.33,Sweden,Insurance payout,9669,2025-03-25 17:05:00,SEK,SE8902YYDM63526347491057,Sweden
SE8902RMZQ99119231760140,34651.57,Sweden,Gift to family member,9670,2025-04-26 20:07:00,SEK,SE8902UTKP18439002370878,Sweden
SE8902SCUS02208585217420,25588.75,Sweden,Freelance project payment,9671,2025-01-18 21:33:00,SEK,SE8902XMAM56827677889061,Sweden
SE8902IOUR73096302679146,9027.29,Sweden,Freelance project payment,9672,2025-02-18 04:12:00,SEK,SE8902CNUK05592418774943,Sweden
SE8902TMVQ62559128130402,41240.06,Sweden,Rent transfer,9673,2025-02-17 22:20:00,SEK,SE8902XFDS45905033879975,Sweden
SE8902JDLY63782567946635,7497.48,Sweden,Tax refund,9674,2025-01-27 15:53:00,SEK,SE8902EUXF81891691396825,Sweden
SE8902XIPF48454762305912,32250.08,Sweden,Loan repayment,9675,2025-02-23 06:08:00,SEK,SE8902NQRV40490469744981,Sweden
SE8902BXQI23685027971551,3763.62,Sweden,Utility bill,9676,2025-03-02 16:18:00,SEK,SE8902YARE38911515845364,Sweden
SE8902NPHM95440604719066,4262.63,Sweden,Utility bill,9677,2025-03-27 12:24:00,SEK,SE8902ZJLO95363862694613,Sweden
SE8902FUXQ13611890616632,9245.21,Sweden,Mobile recharge,9678,2025-01-05 19:48:00,SEK,SE8902SPOT75366803801987,Sweden
SE8902PSFY01211467765419,28265.94,Sweden,Utility bill,9679,2025-02-22 07:59:00,SEK,SE8902OETG93189334327881,Sweden
SE8902GVKT62124718311587,471.77,Sweden,Tax refund,9680,2025-04-19 07:31:00,SEK,SE8902SNNM24012074185591,Sweden
SE8902GGWE97497502378359,39121.32,Sweden,Mobile recharge,9681,2025-03-20 04:26:00,SEK,SE8902XNTB41827621868449,Sweden
SE8902MZQD36471607948390,18782.14,Sweden,Utility bill,9682,2025-02-11 21:44:00,SEK,SE8902POYE56306553396402,Sweden
SE8902CKBV64663475183727,41880.12,Sweden,Tax refund,9683,2025-01-26 00:34:00,SEK,SE8902YFRV85699768159258,Sweden
SE8902RASX95864855242605,21707.24,Sweden,Subscription fee,9684,2025-01-08 04:29:00,SEK,SE8902MMZN38846965231738,Sweden
SE8902OZBM53448690509013,5307.72,Sweden,Loan repayment,9685,2025-02-13 11:34:00,SEK,SE8902FEIJ60109004189441,Sweden
SE8902FEIJ60109004189441,29328.29,Sweden,Reimbursement for travel,9686,2025-02-12 09:21:00,SEK,SE8902FUEO19973931032909,Sweden
SE8902NNNR28386574821422,42509.02,Sweden,Utility bill,9687,2025-01-13 01:38:00,SEK,SE8902ZJJI38537368499499,Sweden
SE8902SHGS62187533607069,33599.83,Sweden,Loan repayment,9688,2025-05-18 20:22:00,SEK,SE8902HRZI51889347255465,Sweden
SE8902MCFO49095808464569,32677.54,Sweden,Tax refund,9689,2025-04-03 09:56:00,SEK,SE8902GQAD77323256759071,Sweden
SE8902TGDM09742731733206,35653.19,Sweden,Subscription fee,9690,2025-03-23 10:31:00,SEK,SE8902IAZC69283036911026,Sweden
SE8902FOXC84791598609467,22199.50,Sweden,Loan repayment,9691,2025-01-24 15:12:00,SEK,SE8902ABDS01701364961907,Sweden
SE8902JWGD74194436561021,21804.84,Sweden,Rent transfer,9692,2025-07-03 04:33:00,SEK,SE8902QTON45088878513232,Sweden
SE8902FGIY23117081354016,45027.13,Sweden,Mobile recharge,9693,2025-05-03 14:40:00,SEK,SE8902PQTC99238321979954,Sweden
SE8902ZQTF23438409122635,39977.19,Sweden,Tax refund,9694,2025-03-11 08:49:00,SEK,SE8902UYWH41914146129072,Sweden
SE8902YJGY22142109131075,2123.67,Sweden,Gift to family member,9695,2025-03-20 00:39:00,SEK,SE8902KWGC09517167288801,Sweden
SE8902HNLH30212836252481,34203.87,Sweden,Tax refund,9696,2025-04-29 00:22:00,SEK,SE8902CDUU61660929189479,Sweden
SE8902FUAR93924916890637,35699.56,Sweden,Unknown,9697,2025-03-29 22:25:00,SEK,SE8902WCIT71011280885223,Sweden
SE8902IMEB42197421849807,37905.41,Sweden,Tax refund,9698,2025-01-01 21:55:00,SEK,SE8902EJLS77341060789288,Sweden
SE8902LFCU74107203362240,45948.03,Sweden,Insurance payout,9699,2025-05-11 03:17:00,SEK,SE8902NUWT16017828621340,Sweden
SE8902GOTA27808705650145,14297.81,Sweden,Payment for invoice #8018,9700,2025-04-29 01:57:00,SEK,SE8902UNRA52610184151556,Sweden
SE8902TGDM09742731733206,29846.89,Sweden,Utility bill,9701,2025-05-02 04:20:00,SEK,SE8902LUGA16653984392162,Sweden
SE8902MERM08934535145689,43256.63,Sweden,Online purchase,9702,2025-04-22 19:52:00,SEK,SE8902XNEE54146257506129,Sweden
SE8902RBSV68895772780848,47231.58,Sweden,Unknown,9703,2025-05-12 19:54:00,SEK,SE8902VPUM81969837191902,Sweden
SE8902GGVM41036620748091,19672.95,Sweden,Tax refund,9704,2025-05-09 00:22:00,SEK,SE8902IETM52089049623113,Sweden
SE8902BWXT39949824641151,41644.72,Sweden,Payment for invoice #7656,9705,2025-04-28 21:16:00,SEK,SE8902GYZA91851265600454,Sweden
SE8902RIDV47368265699473,319.51,Sweden,Payment for invoice #7484,9706,2025-04-18 11:31:00,SEK,SE8902XXAF74151570423565,Sweden
SE8902RDOL83252725715066,14527.60,Sweden,Consulting fee,9707,2025-03-01 05:50:00,SEK,SE8902NILS51480673047457,Sweden
SE8902AFOU10164539916013,31193.02,Sweden,Loan repayment,9708,2025-05-01 05:49:00,SEK,SE8902OEJT81666216962345,Sweden
SE8902SVVA72606563438599,24774.48,Sweden,Salary payment,9709,2025-02-03 15:00:00,SEK,SE8902EMIT82352727650511,Sweden
SE8902ZAWM87891339334132,4756.36,Sweden,Reimbursement for travel,9710,2025-04-15 18:58:00,SEK,SE8902DRNW01025820075953,Sweden
SE8902QNMM99008031804359,45712.36,Sweden,Subscription fee,9711,2025-03-08 21:44:00,SEK,SE8902VQDV44258038827151,Sweden
SE8902RWQU01903466709841,11350.87,Sweden,Unknown,9712,2025-02-08 16:28:00,SEK,SE8902TNEQ21759041931830,Sweden
SE8902DPTT93032573974424,9726.65,Sweden,Subscription fee,9713,2025-03-27 06:26:00,SEK,SE8902WQDQ90710651633977,Sweden
SE8902CDUU61660929189479,38990.35,Sweden,Unknown,9714,2025-05-17 16:50:00,SEK,SE8902QLYH24628869288269,Sweden
SE8902KWSP63038857977275,30944.45,Sweden,Mobile recharge,9715,2025-01-06 10:35:00,SEK,SE8902OULQ88924571915281,Sweden
SE8902LACW59549122762926,42452.87,Sweden,Salary payment,9716,2025-05-06 19:10:00,SEK,SE8902JTWL04765331104215,Sweden
SE8902NKXR00859309312215,42275.24,Sweden,Unknown,9717,2025-05-15 00:10:00,SEK,SE8902XJXJ66998115817653,Sweden
SE8902TKNC87869236455689,6418.27,Sweden,Rent transfer,9718,2025-02-14 00:43:00,SEK,SE8902TQXV74190163701650,Sweden
SE8902GAFL88123638280516,12754.92,Sweden,Subscription fee,9719,2025-03-19 13:18:00,SEK,SE8902KFFN35109779680770,Sweden
SE8902DCRG03419581347172,32602.63,Sweden,Freelance project payment,9720,2025-01-27 18:31:00,SEK,SE8902PEJL40222448009128,Sweden
SE8902XXCG81260198384509,24414.29,Sweden,Consulting fee,9721,2025-01-30 21:14:00,SEK,SE8902PLXR29095818137187,Sweden
SE8902FUXQ13611890616632,11381.55,Sweden,Reimbursement for travel,9722,2025-04-22 09:45:00,SEK,SE8902LQPT91446488103734,Sweden
SE8902WOTL92806947118912,6081.45,Sweden,Freelance project payment,9723,2025-02-09 08:36:00,SEK,SE8902TEZZ10595111121627,Sweden
SE8902KJYB05100798381483,25953.62,Sweden,Consulting fee,9724,2025-04-10 01:31:00,SEK,SE8902TDNJ81183782154357,Sweden
SE8902KLNQ25617997709976,24208.96,Sweden,Reimbursement for travel,9725,2025-01-28 02:17:00,SEK,SE8902BXQI23685027971551,Sweden
SE8902ONYK29813236113604,10484.65,Sweden,Freelance project payment,9726,2025-03-17 16:42:00,SEK,SE8902FWBT85916441228504,Sweden
SE8902MURT68729362533248,17740.78,Sweden,Gift to family member,9727,2025-04-23 06:02:00,SEK,SE8902TNEQ21759041931830,Sweden
SE8902SSZA54290319483676,29434.94,Sweden,Salary payment,9728,2025-04-14 03:24:00,SEK,SE8902NVBN39901843446898,Sweden
SE8902AOEI11888157159723,9597.56,Sweden,Salary payment,9729,2025-02-10 13:25:00,SEK,SE8902WCIT71011280885223,Sweden
SE8902RLTH03632662634887,43272.30,Sweden,Utility bill,9730,2025-02-04 12:33:00,SEK,SE8902ZFCJ85266822978818,Sweden
SE8902GKEP38370221536247,45437.26,Sweden,Online purchase,9731,2025-04-07 06:13:00,SEK,SE8902IQGU69949540367787,Sweden
SE8902VCAD18253035606269,7965.97,Sweden,Online purchase,9732,2025-05-06 22:29:00,SEK,SE8902EJYN15169896233918,Sweden
SE8902FZYK87978190387699,20445.20,Sweden,Subscription fee,9733,2025-04-25 21:49:00,SEK,SE8902UGGW38274485777478,Sweden
SE8902LXEY88372509516456,32038.87,Sweden,Rent transfer,9734,2025-04-07 14:49:00,SEK,SE8902CHSI75448480838708,Sweden
SE8902MJIL81207705272655,42525.53,Sweden,Online purchase,9735,2025-02-20 01:19:00,SEK,SE8902XUYH86436254539837,Sweden
SE8902TMHA72646385787943,31041.84,Sweden,Subscription fee,9736,2025-04-05 06:09:00,SEK,SE8902FUEO19973931032909,Sweden
SE8902RDOL83252725715066,40419.10,Sweden,Freelance project payment,9737,2025-01-11 04:22:00,SEK,SE8902RASX95864855242605,Sweden
SE8902XBWW91028579125870,5074.27,Sweden,Utility bill,9738,2025-01-25 20:42:00,SEK,SE8902CDJH95141039369424,Sweden
SE8902OUGZ49389646387563,6554.21,Sweden,Loan repayment,9739,2025-03-19 21:21:00,SEK,SE8902WBFK37994122017616,Sweden
SE8902UTYY22254486734176,47650.42,Sweden,Payment for invoice #4682,9740,2025-04-29 08:38:00,SEK,SE8902TMKE53720750940968,Sweden
SE8902AZOB63571733972059,15217.93,Sweden,Utility bill,9741,2025-02-14 03:38:00,SEK,SE8902KMXN52564213381947,Sweden
SE8902PFMB93666687080636,17278.07,Sweden,Rent transfer,9742,2025-02-11 23:16:00,SEK,SE8902CKLN78195298715336,Sweden
SE8902OWWY66208651137307,27650.90,Sweden,Tax refund,9743,2025-02-15 00:21:00,SEK,SE8902ELOW76907000148619,Sweden
SE8902NXQN75553814880916,4924.80,Sweden,Subscription fee,9744,2025-03-04 03:27:00,SEK,SE8902ZTYB33411513006359,Sweden
SE8902MQJP11380705638246,44755.35,Sweden,Subscription fee,9745,2025-04-03 16:34:00,SEK,SE8902QPHE36884244476446,Sweden
SE8902PZDL59107473276443,15281.37,Sweden,Salary payment,9746,2025-03-07 15:28:00,SEK,SE8902WZEL99650586037049,Sweden
SE8902AZMF62874749728667,18362.02,Sweden,Reimbursement for travel,9747,2025-04-16 13:06:00,SEK,SE8902NUWT16017828621340,Sweden
SE8902UNVY51069080799808,18819.40,Sweden,Consulting fee,9748,2025-02-10 23:15:00,SEK,SE8902DWZI85436013187521,Sweden
SE8902YRJE25577068372391,48270.55,Sweden,Freelance project payment,9749,2025-05-08 11:19:00,SEK,SE8902WYUG92028275995927,Sweden
SE8902WJRN19883673497555,6870.68,Sweden,Rent transfer,9750,2025-05-02 10:48:00,SEK,SE8902SVVA72606563438599,Sweden
SE8902CWGG49250440286257,13946.16,Sweden,Rent transfer,9751,2025-04-06 08:47:00,SEK,SE8902REOE84824920257605,Sweden
SE8902TUHD34770837374560,25183.42,Sweden,Utility bill,9752,2025-03-13 05:54:00,SEK,SE8902YIAD46040982190137,Sweden
SE8902OYYC26878073615803,40587.38,Sweden,Online purchase,9753,2025-02-10 23:24:00,SEK,SE8902LEIQ16043588196306,Sweden
SE8902AZOB63571733972059,43725.50,Sweden,Consulting fee,9754,2025-08-22 16:41:00,SEK,SE8902WQDQ90710651633977,Sweden
SE8902RUZG18814542051536,23410.63,Sweden,Unknown,9755,2025-01-15 01:28:00,SEK,SE8902YSVI54424221824629,Sweden
SE8902BOXY64871872720401,44113.15,Sweden,Utility bill,9756,2025-02-14 03:42:00,SEK,SE8902IDDI95912852862700,Sweden
SE8902RQNM94686024135916,6096.65,Sweden,Unknown,9757,2025-01-13 18:48:00,SEK,SE8902ZECH07329184737257,Sweden
SE8902YJGY22142109131075,36679.45,Sweden,Unknown,9758,2025-01-10 19:11:00,SEK,SE8902EGUE04752445182497,Sweden
SE8902ARJI52424267786590,3996.48,Sweden,Consulting fee,9759,2025-01-14 02:42:00,SEK,SE8902UTYY22254486734176,Sweden
SE8902BLNY30650799297988,26628.83,Sweden,Payment for invoice #7350,9760,2025-05-15 22:31:00,SEK,SE8902WSHS28438837480311,Sweden
SE8902SRDG63581614639448,46422.84,Sweden,Freelance project payment,9761,2025-01-02 19:44:00,SEK,SE8902TDQR72645888062798,Sweden
SE8902CUOA55859966187343,19037.23,Sweden,Subscription fee,9762,2025-02-08 05:27:00,SEK,SE8902DYMK28727836359365,Sweden
SE8902ZAWM87891339334132,44167.59,Sweden,Reimbursement for travel,9763,2025-04-02 03:47:00,SEK,SE8902RFND18240718616184,Sweden
SE8902EPZK82020056741347,16032.47,Sweden,Utility bill,9764,2025-04-30 16:19:00,SEK,SE8902HFSR53083572903940,Sweden
SE8902MEPG75869905095161,38041.97,Sweden,Consulting fee,9765,2025-05-09 07:57:00,SEK,SE8902XNEE54146257506129,Sweden
SE8902VBSX39074781358158,4093.97,Sweden,Gift to family member,9766,2025-04-06 16:53:00,SEK,SE8902AZSP13287899419402,Sweden
SE8902TAHI51097798630045,6944.12,Sweden,Utility bill,9767,2025-03-03 22:30:00,SEK,SE8902GUKI33865782482701,Sweden
SE8902MCEV93618355713025,18540.98,Sweden,Reimbursement for travel,9768,2025-05-11 22:44:00,SEK,SE8902WRAH16184147348462,Sweden
SE8902KKUH06675943754803,2193.08,Sweden,Reimbursement for travel,9769,2025-03-12 00:14:00,SEK,SE8902XUYH86436254539837,Sweden
SE8902YKLA01358484410445,30193.96,Sweden,Gift to family member,9770,2025-03-28 08:26:00,SEK,SE8902ITVH26113588018628,Sweden
SE8902GYOU97729788286246,19264.52,Sweden,Utility bill,9771,2025-03-28 06:26:00,SEK,SE8902BLNY30650799297988,Sweden
SE8902SHGS62187533607069,13583.83,Sweden,Salary payment,9772,2025-05-01 05:02:00,SEK,SE8902QNMM99008031804359,Sweden
SE8902PVNM34258841032637,43572.47,Sweden,Insurance payout,9773,2025-02-10 22:28:00,SEK,SE8902BWKM27720380863718,Sweden
SE8902OETG93189334327881,12888.04,Sweden,Payment for invoice #7056,9774,2025-04-23 18:25:00,SEK,SE8902KCYM07724798345050,Sweden
SE8902LKRM96767797463197,1070.18,Sweden,Payment for invoice #9464,9775,2025-02-12 21:27:00,SEK,SE8902YHDH55973704252760,Sweden
SE8902JFLG01724285840236,17348.28,Sweden,Freelance project payment,9776,2025-04-21 20:08:00,SEK,SE8902PMAG08583189181534,Sweden
SE8902JQHT00463203687003,24406.82,Sweden,Consulting fee,9777,2025-02-17 09:07:00,SEK,SE8902SPLA84551710891296,Sweden
SE8902VULP28317370301184,47105.50,Sweden,Subscription fee,9778,2025-05-13 14:11:00,SEK,SE8902AZOB63571733972059,Sweden
SE8902HHSO58247661775142,44185.51,Sweden,Subscription fee,9779,2025-01-04 20:17:00,SEK,SE8902EMIT82352727650511,Sweden
SE8902ASEU46374988626527,33476.81,Sweden,Unknown,9780,2025-03-30 15:59:00,SEK,SE8902MOYL96215082468431,Sweden
SE8902KMXN52564213381947,41224.77,Sweden,Freelance project payment,9781,2025-03-31 04:49:00,SEK,SE8902RCRK00671714230376,Sweden
SE8902PMAG08583189181534,30075.31,Sweden,Utility bill,9782,2025-02-07 07:57:00,SEK,SE8902JFUD24261264737631,Sweden
SE8902KOWL19108099243979,49647.68,Sweden,Consulting fee,9783,2025-04-27 16:04:00,SEK,SE8902KIDF78947091109600,Sweden
SE8902XARM90172386742244,13531.32,Sweden,Utility bill,9784,2025-01-12 06:58:00,SEK,SE8902FALW17606613401607,Sweden
SE8902TTXT03943566438167,8889.66,Sweden,Rent transfer,9785,2025-01-21 07:46:00,SEK,SE8902CFEY43701881421531,Sweden
SE8902XWOG93876385265449,1002.66,Sweden,Salary payment,9786,2025-04-15 13:57:00,SEK,SE8902YARE38911515845364,Sweden
SE8902XCIR72675281902466,28525.64,Sweden,Loan repayment,9787,2025-01-23 02:35:00,SEK,SE8902AZMF62874749728667,Sweden
SE8902UTYY22254486734176,14357.66,Sweden,Consulting fee,9788,2025-04-23 00:04:00,SEK,SE8902DAYC14364335693782,Sweden
SE8902AZOB63571733972059,12322.52,Sweden,Reimbursement for travel,9789,2025-04-27 15:45:00,SEK,SE8902IOUR73096302679146,Sweden
SE8902MORC95963771559704,5974.30,Sweden,Freelance project payment,9790,2025-02-08 08:04:00,SEK,SE8902OETG93189334327881,Sweden
SE8902TXSH82999507978837,46069.86,Sweden,Gift to family member,9791,2025-05-09 21:59:00,SEK,SE8902KWRS27148391651848,Sweden
