account_iban,reason,amount,sender_country,receiver_country
GB06YWXA51592988015124,outgoing,37100.63,Djibouti,Sweden
GB04IEHD15960007144051,outgoing,13206.97,Norway,Sweden
GB19UYMR47389041590656,outgoing,16650.31,Island,Sweden
GB39PXZZ67285879987791,incoming,47727.25,Brazil,Sweden
SE8902IXLN09147641003463,outgoing,11013.17,Sweden,Bermuda
SE8902XWOG93876385265449,incoming,27748.68,Sweden,Panama
GB92ELPE94835652612770,incoming,4186.93,Thailand,Sweden
SE8902KLES25420753966546,outgoing,46091.56,Sweden,Slovakia (Slovak Republic)
SE8902TSLW64629501935121,incoming,37554.2,Sweden,Iceland
GB83TOJY50487223293505,incoming,19901.16,Taiwan,Sweden
SE8902XNTB41827621868449,incoming,29094.35,Sweden,Denmark
SE8902OGIL87909531470185,incoming,21120.99,Sweden,Bermuda
GB20UQAL52490282317217,outgoing,37880.64,Bulgaria,Sweden
GB47QOFG87675305521604,outgoing,46900.13,United States Minor Outlying Islands,Sweden
GB97KROX60166209432897,incoming,3282.2,Papua New Guinea,Sweden
SE8902CNUK05592418774943,outgoing,26944.65,Sweden,Norway
GB54UFID79020143092037,outgoing,46367.49,Wallis and Futuna,Sweden
GB66JHLP38824115137904,outgoing,21925.55,Finland,Sweden
GB36FCYE31880524410474,incoming,14092.6,Guam,Sweden
GB69JNUO14614895259600,incoming,29937.31,Norway,
GB03GXYP95387454883484,incoming,39681.73,Finland,Sweden
SE8902TMVQ62559128130402,outgoing,19859.75,Sweden,Italy
GB81XKJJ95239018977939,incoming,18129.8,Norway,Sweden
SE8902PQQA91803707968793,incoming,21939.16,Sweden,Island
SE8902DQLW24559347520043,incoming,16377.61,Sweden,Estonia
GB91RPEO23458496538998,outgoing,49150.07,Finland,Sweden
SE8902BABM26306156053804,incoming,18800.34,Sweden,Yemen
SE8902SOSH76024453681329,outgoing,20046.51,Sweden,Kiribati
SE8902FZSN55947389902845,outgoing,25901.96,Sweden,Croatia
GB52CFFK68443816186814,incoming,20902.13,Swaziland,Sweden
GB62NAVP04883060726783,outgoing,37472.0,,Sweden
SE8902WSLA24954889786348,incoming,32346.13,Sweden,Syrian Arab Republic
GB72WEQX67552238611598,incoming,9478.57,Island,Sweden
GB04UHAE76036549757936,outgoing,3336.47,Iran,Sweden
SE8902TBOJ86049292227405,incoming,29628.08,Sweden,Korea
SE8902RCMN64982980569854,outgoing,37273.4,Sweden,Guam
GB69KSEF61577288493419,outgoing,48807.02,Bahrain,Sweden
SE8902XIIY68366812613028,outgoing,40316.34,Sweden,Azerbaijan
GB14VEDH58757374435300,incoming,28761.91,North Macedonia,Sweden
SE8902XJAN35723200835220,outgoing,23829.5,Sweden,Finland
SE8902CHSI75448480838708,incoming,4882.18,Sweden,United States of America
GB50EEOG71442993444325,incoming,42356.26,Ireland,Sweden
GB32OWPW37785113863963,outgoing,35215.48,Croatia,Sweden
SE8902AVQC54172602808950,outgoing,28508.35,Sweden,Finland
SE8902WGFJ72090874836772,incoming,3967.79,Sweden,Hong Kong
GB95NFKL55113268932541,incoming,29662.08,Indonesia,Sweden
GB55XVNP12676577086306,incoming,47435.91,Norway,Sweden
GB92FWNS38512745433221,incoming,28960.48,Venezuela,Sweden
SE8902FCJT75375914520219,outgoing,36126.11,Sweden,Solomon Islands
GB11AUHT42957818324635,outgoing,15483.55,Poland,Sweden
GB04HYRK01019551044608,incoming,36565.19,United Kingdom,Sweden
GB20XXAQ40484055632570,incoming,2572.72,Poland,Sweden
GB97RYRB04644073553913,incoming,24218.91,Ireland,Sweden
GB67YOUZ18374003879382,outgoing,6519.39,Seychelles,Sweden
GB30BLCZ42129371866530,outgoing,5377.29,Djibouti,Sweden
GB71FQGY25799765576115,incoming,36237.64,Taiwan,Sweden
SE8902IJUF89235594362096,outgoing,44273.27,Sweden,Chad
GB18AWSG10026050788056,incoming,7254.36,Slovakia (Slovak Republic),Sweden
SE8902OSPT65036097285857,incoming,21363.04,,Sweden
GB60IKLH19405964959283,outgoing,15215.36,Germany,Sweden
SE8902BUFN52320844378385,incoming,46243.17,Sweden,Greenland
SE8902ZDQZ85735825212197,outgoing,24524.13,Sweden,Malawi
GB41QMQE00084068782144,outgoing,22921.07,Marshall Islands,Sweden
SE8902IJUF89235594362096,outgoing,31203.39,Sweden,Norway
GB96LEES78486952316616,incoming,23299.02,Norway,Sweden
GB33QQCE64109673897051,incoming,29668.48,Somalia,Sweden
SE8902QCUD22504040792723,incoming,34734.92,Sweden,Australia
GB84QRIE34321195040734,incoming,25084.77,Brunei Darussalam,Sweden
SE8902SCUS02208585217420,incoming,32388.75,Sweden,North Macedonia
GB69CHYA82666217556353,incoming,17253.84,British Indian Ocean Territory (Chagos Archipelago),Sweden
GB25AOVT46339048654420,outgoing,26787.95,Estonia,Sweden
SE8902IMEB42197421849807,incoming,43731.52,Sweden,Chile
SE8902TDWF15245617438533,outgoing,14953.69,Sweden,Svalbard & Jan Mayen Islands
GB83JHLL04585952665521,outgoing,37171.98,Poland,Sweden
GB14BINX20536860675377,incoming,49251.19,Iceland,Sweden
GB63KOXB13281230031938,outgoing,14552.36,Norway,Sweden
GB91VAIC00005110221792,outgoing,33751.81,,Sweden
SE8902GUKI33865782482701,incoming,2826.45,Sweden,Falkland Islands (Malvinas)
SE8902WNIP57815146708414,incoming,23540.22,Sweden,Oman
GB55UZJW73851917763550,outgoing,23961.02,Island,Sweden
SE8902SIKL89762687070372,incoming,8278.29,Sweden,Poland
SE8902FEUM16554377486070,outgoing,5739.0,Sweden,Grenada
GB63JQHQ24415613234445,incoming,4111.78,Kiribati,Sweden
SE8902IDYW61560887680926,incoming,49986.4,Sweden,Mozambique
GB92QJDO90031217748955,outgoing,19651.67,Greenland,Sweden
SE8902XJAN35723200835220,outgoing,21821.14,Sweden,France
SE8902PFUA65955298845159,incoming,38846.98,Sweden,Norfolk Island
SE8902KWSP63038857977275,outgoing,43766.42,Sweden,Western Sahara
GB34WWUR82657147050652,outgoing,769.76,Poland,Sweden
SE8902OZOM23207181936410,outgoing,27586.75,Sweden,Central African Republic
SE8902WOBG56284432759181,outgoing,42234.63,Sweden,Bosnia and Herzegovina
GB55APJC14802975000703,incoming,41925.15,Norway,Sweden
GB05ISJF00970472463510,outgoing,37568.8,Guyana,Sweden
SE8902SCUS02208585217420,incoming,5385.32,Sweden,Serbia
GB93TWYA45799147129740,incoming,42271.24,Germany,Sweden
SE8902SRDG63581614639448,incoming,25702.03,Sweden,Antarctica (the territory South of 60 deg S)
SE8902JXNJ08943900596647,outgoing,19436.94,Sweden,Solomon Islands
SE8902QXXL08650991961519,outgoing,44909.16,Sweden,Heard Island and McDonald Islands
SE8902FADN38705986955694,incoming,27595.53,Sweden,Poland
SE8902RIDV47368265699473,incoming,46306.94,Sweden,Qatar
SE8902GVHN92964423897611,outgoing,45690.98,Sweden,Antigua and Barbuda
GB06CUDP45421489490027,outgoing,19486.69,Poland,Sweden
GB90UPQB20790311616116,incoming,1379.38,Cayman Islands,Sweden
GB89NPIA33605339055016,incoming,40557.99,Turkey,Sweden
GB43IXJR01849583026603,outgoing,47411.39,Hong Kong,Sweden
GB88JFLM31568116765150,incoming,5329.43,Germany,Sweden
GB10SJJT08335061785066,incoming,2264.82,Denmark,Sweden
SE8902MSKS70942503348697,incoming,9295.17,Sweden,Svalbard & Jan Mayen Islands
SE8902OSPT65036097285857,incoming,28192.41,Sweden,Germany
GB26GHSK74467254754613,incoming,34669.09,Albania,Sweden
GB86GNCV14843990184917,outgoing,19282.62,Poland,Sweden
SE8902MCEV93618355713025,incoming,35461.13,Sweden,Antigua and Barbuda
GB62JQJA83530896090997,outgoing,29785.15,Ghana,Sweden
SE8902PZDL59107473276443,outgoing,14174.04,Sweden,Bulgaria
SE8902OULQ88924571915281,outgoing,14459.74,Sweden,Denmark
SE8902GXQE70403294190338,incoming,10322.87,Sweden,United States Minor Outlying Islands
GB74KYIA57299374108165,incoming,38641.71,Norway,Sweden
GB71RLQV27940632143143,outgoing,25466.94,British Virgin Islands,Sweden
GB13ONRI05835250785295,incoming,16719.77,Seychelles,Sweden
SE8902CHSI75448480838708,incoming,38506.77,Sweden,New Zealand
SE8902DMTK02100815459260,outgoing,2957.48,Sweden,Denmark
SE8902GVHN92964423897611,incoming,4764.09,Sweden,Denmark
SE8902AOEI11888157159723,incoming,17195.81,Sweden,Papua New Guinea
GB40XLWC00964604254798,incoming,45700.37,Singapore,Sweden
GB22SBCC14265483431778,incoming,33055.58,Switzerland,Sweden
GB94KBIH99368357654514,outgoing,36314.73,Denmark,Sweden
GB53ENXG65760387566326,outgoing,26998.44,,Sweden
GB10XCEP61322667097200,incoming,15117.69,Netherlands Antilles,Sweden
SE8902VROD28357188719403,outgoing,926.31,Sweden,Syrian Arab Republic
SE8902BWOT03489901672599,incoming,47099.67,Sweden,Indonesia
GB09ZDTL91824903866531,outgoing,29692.76,Estonia,Sweden
GB46WHYK37185219551599,outgoing,47194.63,Ecuador,Sweden
SE8902JTME09227824695264,incoming,36194.41,Sweden,Korea
GB09ZZIV24086348695625,incoming,44803.54,Nepal,Sweden
GB60XVZU18225702165445,outgoing,33728.27,Germany,Sweden
GB61LXQF08710854006831,incoming,7053.76,Zimbabwe,Sweden
SE8902MZQD36471607948390,incoming,34509.65,Sweden,Qatar
GB58WNQP44116097244224,outgoing,16087.32,Nauru,Sweden
GB34VVMC24658868027453,outgoing,24958.4,New Caledonia,Sweden
SE8902SNGW19711846882889,incoming,5336.39,Sweden,San Marino
SE8902VYBF24172056441453,outgoing,943.33,Sweden,Germany
SE8902BFKJ67373461094245,outgoing,1830.08,Sweden,Hungary
SE8902SICI51731283266081,outgoing,19839.21,Sweden,Finland
SE8902UTKP18439002370878,outgoing,39767.19,Sweden,Holy See (Vatican City State)
GB03KJZN68957830772104,incoming,16455.25,Portugal,Sweden
SE8902EPWK73250364544965,incoming,12691.66,Sweden,Island
SE8902OELG14968309944058,outgoing,38303.29,Sweden,Saudi Arabia
GB73QVIP85170085987320,incoming,40709.58,Estonia,Sweden
GB76WORV81415222706638,outgoing,19680.0,Finland,Sweden
SE8902ABOS54302823852209,incoming,34698.77,Sweden,Estonia
GB33JWCN74043589360855,incoming,46015.33,Estonia,Sweden
GB22BKAM83011461248054,outgoing,23398.65,Luxembourg,Sweden
SE8902RMZQ99119231760140,outgoing,2321.22,Sweden,Philippines
GB23ZZUA88215895591228,incoming,48369.46,Palestinian Territory,Sweden
SE8902NFJG83208273691327,outgoing,40917.58,Sweden,Germany
GB24EYYD32739966893943,incoming,41888.26,Norway,Sweden
SE8902YPLL97549313922893,outgoing,42405.14,Sweden,Libyan Arab Jamahiriya
GB23ZPBP15919266970505,incoming,22530.79,Georgia,Sweden
GB12WIBS25429416280537,incoming,1156.79,,Sweden
SE8902DJPX89629848207656,outgoing,28646.93,Sweden,United Kingdom
SE8902FWCH71102712794153,outgoing,31564.05,Sweden,Germany
GB63AEOI56885837203026,incoming,34007.54,Norway,Sweden
SE8902XEKA11659742485329,outgoing,42527.07,Sweden,El Salvador
SE8902RFKG13034824351836,outgoing,44465.0,Sweden,Saint Kitts and Nevis
GB54IBLP17804137601874,incoming,9775.82,Gibraltar,Sweden
SE8902VZIJ18435178550619,outgoing,28181.65,Sweden,Germany
GB05SZUO10852464477821,outgoing,22675.96,Cuba,Sweden
GB70QAUJ40672738808055,incoming,20812.91,French Guiana,Sweden
SE8902XBIN60287954526260,outgoing,33064.61,Sweden,Equatorial Guinea
SE8902FALW17606613401607,outgoing,17538.95,Sweden,Kiribati
SE8902VEMX25234923276716,outgoing,13723.26,Sweden,Estonia
SE8902MQZJ06643246897705,incoming,48098.64,Sweden,Finland
GB61SXAQ91061951307109,incoming,33527.03,British Indian Ocean Territory (Chagos Archipelago),Sweden
SE8902WSOG82520529247442,outgoing,41978.36,Sweden,Gabon
GB84WRYW32458750488190,incoming,43227.44,Gibraltar,Sweden
GB88LCMM21379962018204,outgoing,26834.01,Norway,Sweden
GB32KLHE71763117638644,outgoing,34451.72,Estonia,Sweden
SE8902SUFL84984390436207,outgoing,44354.86,Sweden,Norway
SE8902PSFY01211467765419,incoming,26249.58,Sweden,Kenya
GB29SKVR98382936107090,outgoing,21933.34,Ukraine,Sweden
GB42EHBS53623541154017,outgoing,43881.09,Kyrgyz Republic,Sweden
SE8902PTAF77843993668616,incoming,27489.04,Sweden,Maldives
SE8902PNRT14858483416763,outgoing,1314.11,Sweden,Germany
SE8902KIPZ83378012088513,outgoing,39359.64,Sweden,Norway
SE8902SUFL84984390436207,outgoing,39411.75,Sweden,Sudan
SE8902REOE84824920257605,outgoing,8080.39,Sweden,Island
SE8902TXSH82999507978837,outgoing,26210.47,Sweden,Germany
SE8902FWHV93976568931219,incoming,32443.5,Sweden,Niue
SE8902KLES25420753966546,incoming,14832.06,Sweden,Liberia
GB26FSNC15442988110348,outgoing,27656.5,Bangladesh,Sweden
GB30ZTUJ00185589954720,incoming,20283.64,Zambia,Sweden
GB25XFRY96656318991663,outgoing,43503.41,Finland,Sweden
SE8902QJSX02120298481356,outgoing,21891.77,Sweden,Bosnia and Herzegovina
SE8902OVSC20334070794606,incoming,29857.77,Sweden,Norway
SE8902YOEW30639718787528,outgoing,35202.46,Sweden,El Salvador
SE8902ZWKL91581622045409,outgoing,11194.18,Sweden,Estonia
SE8902IXLN09147641003463,outgoing,41531.57,Sweden,
SE8902GIHV74884246842599,incoming,17386.24,Sweden,Nepal
SE8902GXLB05514229654020,outgoing,34094.7,Sweden,Benin
SE8902PZCI77761871178523,outgoing,34901.68,Sweden,
SE8902BSOB17404569244252,incoming,36222.67,Sweden,Burundi
SE8902IDDI95912852862700,incoming,18448.69,Sweden,Poland
GB69OPRG89704444770016,incoming,44245.64,Romania,Sweden
GB34FCZV94674450352252,incoming,32675.62,Cameroon,Sweden
SE8902ZGKY70073543360198,incoming,25218.04,Sweden,Greenland
SE8902YKLA01358484410445,incoming,14870.32,Sweden,Angola
SE8902FHHP30665400671103,outgoing,44937.77,Sweden,Island
SE8902PLBL16144667744762,incoming,20286.63,Sweden,Norway
SE8902APMC92937900903172,incoming,27969.78,Sweden,Peru
GB33NQOT03605046833080,outgoing,40462.67,Azerbaijan,Sweden
GB77YODJ18764070317015,incoming,39279.27,Poland,Sweden
GB81BKVR30285908204962,outgoing,11485.09,Island,Sweden
SE8902BXQI23685027971551,incoming,43247.62,Sweden,Kiribati
GB02EGTX61343346486669,incoming,28126.2,Estonia,Sweden
SE8902XEKA11659742485329,outgoing,11457.25,Sweden,Island
SE8902LNMM65005427787530,incoming,20883.41,,Sweden
SE8902DCRG03419581347172,outgoing,32360.34,Sweden,Turkmenistan
SE8902YCMH62501138405727,outgoing,28903.47,Sweden,Lebanon
GB80OLIP53039107973902,outgoing,3551.09,Venezuela,Sweden
SE8902CDUU61660929189479,incoming,1436.45,Sweden,Kenya
SE8902EDII68114485236045,incoming,26487.46,Sweden,France
GB80QPKO29360706547511,outgoing,15642.47,Faroe Islands,Sweden
GB52FHBV71630510217324,outgoing,37777.25,Guatemala,Sweden
SE8902CDUU61660929189479,incoming,30262.34,Sweden,Sudan
GB52COQB64704059035195,incoming,28051.15,Morocco,Sweden
SE8902EHQT53687871208531,incoming,44628.5,Sweden,Saint Barthelemy
GB13DLNT99224346858496,outgoing,13853.88,Poland,Sweden
GB70ZPXH18737323079363,incoming,678.3,Togo,Sweden
SE8902PFYI37989903515742,outgoing,19809.25,Sweden,Svalbard & Jan Mayen Islands
SE8902TZSS77431559302602,incoming,29144.39,Sweden,Honduras
SE8902IRXN70281866292484,incoming,46476.77,Sweden,Nauru
GB92CHKL73647674443616,incoming,30373.99,Denmark,Sweden
SE8902PUTI27368119946710,incoming,20134.4,Sweden,Jamaica
GB51FBLG28265123514951,incoming,27989.34,Cyprus,Sweden
SE8902TTRQ67764510281897,outgoing,5900.32,Sweden,Comoros
SE8902UFZY41218181108055,incoming,13595.89,Sweden,Finland
SE8902WSHS28438837480311,incoming,41943.52,Sweden,Vanuatu
SE8902DGBN51946839388357,outgoing,41443.62,Sweden,Equatorial Guinea
SE8902JIJC96071565969922,incoming,12646.81,Sweden,Andorra
GB04WGLO80108142373613,outgoing,16148.53,Norway,Sweden
SE8902MERM08934535145689,incoming,44000.94,,Sweden
SE8902FADN38705986955694,outgoing,518.89,Sweden,China
GB91AXTX32383119469307,incoming,12278.05,Norway,Sweden
GB45ZGOJ93461753388206,incoming,46570.18,Denmark,Sweden
GB82ZWRN02882837041558,incoming,2251.68,Suriname,Sweden
SE8902TVFH53282057943154,outgoing,32432.07,Sweden,Togo
SE8902VZIJ18435178550619,outgoing,7826.53,Sweden,Cuba
SE8902KFZW27637456654899,outgoing,33731.73,Sweden,Burundi
SE8902TCZM12187781824588,outgoing,44678.33,Sweden,Mauritania
SE8902WSOG82520529247442,outgoing,1242.6,Sweden,Finland
GB37HQAV61138996323053,incoming,15089.52,Togo,Sweden
SE8902VMWP60739361675669,outgoing,5202.03,,Sweden
GB88ERBV30275763636271,outgoing,44418.01,Colombia,Sweden
SE8902NOXD78517742994470,incoming,28058.48,Sweden,Slovenia
GB23NTLN41134025667952,incoming,39868.24,Equatorial Guinea,Sweden
SE8902SVNA09488395571575,incoming,23168.16,Sweden,Netherlands
GB15DVRT21707776843084,outgoing,31058.85,Jersey,Sweden
GB61LEDY70647721013864,outgoing,28503.87,Taiwan,Sweden
GB71LHNJ08220437950387,incoming,14162.57,Denmark,Sweden
GB17OBVG78067941084958,outgoing,34496.15,Chile,Sweden
GB50YOLE43257388815880,incoming,1637.43,China,Sweden
SE8902FKMU98532754573323,outgoing,35581.65,Sweden,Western Sahara
GB47PFSC42258270522767,incoming,39618.52,Vanuatu,Sweden
GB85TLJV76052902754361,incoming,26639.04,Norway,Sweden
GB40FPVZ45348046018020,incoming,41541.27,Oman,Sweden
SE8902MIDF11176460973267,outgoing,29043.0,Sweden,Denmark
SE8902ZTNG40351896769345,incoming,5451.6,Sweden,Ecuador
SE8902ZTXO23071825012027,outgoing,30239.11,Sweden,Czech Republic
GB81YNCD06811470926220,outgoing,1640.86,French Guiana,Sweden
GB24MADQ98253801554887,incoming,14588.01,Reunion,Sweden
GB15JGFU57098711229595,outgoing,21406.37,China,Sweden
SE8902LARY75915594710859,incoming,45748.59,Sweden,Serbia
GB44REYT35762646794574,incoming,26298.79,Island,Sweden
GB91HRAS27877119041783,incoming,4524.81,Finland,Sweden
SE8902UXKG57479907330381,incoming,43360.05,Sweden,Cocos (Keeling) Islands
SE8902UNAU13611272599268,incoming,49173.89,Sweden,Brazil
GB44XROG09725892475245,incoming,26826.25,Tajikistan,Sweden
SE8902QBZS75980360092144,incoming,19890.15,Sweden,Lesotho
GB83PQXI20417874997314,outgoing,20264.67,Marshall Islands,Sweden
GB38KCQK16868262774473,incoming,26641.36,Denmark,Sweden
SE8902IAZC69283036911026,incoming,43830.92,Sweden,American Samoa
SE8902WQDQ90710651633977,incoming,10106.0,Sweden,Uganda
SE8902OBNT50973876422839,incoming,40659.52,Sweden,Germany
SE8902QRLT89568280421783,outgoing,7598.4,Sweden,Pakistan
GB48WCNR24922725329755,incoming,4242.79,Dominica,Sweden
GB18MAYW60821677231142,outgoing,39138.91,Andorra,Sweden
GB64HAQP93597725683677,incoming,26002.72,Bangladesh,Sweden
GB31XXZF88982256621293,outgoing,361.22,Brazil,Sweden
GB90GHMP98248136613329,incoming,33928.31,Cape Verde,Sweden
GB56EOBH20984820528321,incoming,33954.34,Taiwan,Sweden
GB81WIBQ05120796009823,outgoing,40663.03,Afghanistan,Sweden
GB27DIGG04168660910675,outgoing,20717.53,Jersey,Sweden
GB40UPTR42964421958785,incoming,4273.13,Jersey,Sweden
SE8902WDCF38284869757417,incoming,1274.38,Sweden,Germany
GB19AFEP33349332477741,incoming,102.57,Estonia,Sweden
GB23ELPD21770690679912,outgoing,4632.36,Chad,Sweden
GB29BNJF46737448853648,outgoing,30313.64,Colombia,Sweden
GB26TEWF02150412200005,outgoing,45789.56,Poland,Sweden
SE8902ITVH26113588018628,incoming,7924.85,Sweden,Central African Republic
GB62LXPJ53456635982851,incoming,28208.52,Cyprus,Sweden
GB58TQSM07950617187369,outgoing,11877.9,Lesotho,Sweden
GB44TFKZ99048974131116,outgoing,38391.63,Estonia,Sweden
SE8902KMMG56349206484127,incoming,20874.74,Sweden,Island
SE8902XJXJ66998115817653,outgoing,24886.07,Sweden,Thailand
SE8902ZJEO82962448424927,incoming,32008.45,Sweden,Serbia
SE8902WSOG82520529247442,outgoing,28959.94,Sweden,Estonia
GB23HIMI15950334810452,incoming,18521.76,Spain,Sweden
GB22BZWT23205028220293,incoming,3203.85,Norway,Sweden
GB11PDDQ42941748983711,outgoing,7995.26,Finland,Sweden
GB41BGJB88582759932557,outgoing,18114.58,Tajikistan,Sweden
GB90MZQY92430698691934,outgoing,14149.31,Island,Sweden
SE8902RUPP97970833512919,incoming,2289.04,Sweden,Dominica
SE8902DVSD57008700941701,incoming,28224.68,Sweden,United States Virgin Islands
SE8902BPXN71817611233256,incoming,39133.77,Sweden,Brazil
SE8902MEPG75869905095161,outgoing,25739.71,Sweden,Angola
SE8902HWHC81157429988113,outgoing,1974.43,Sweden,Denmark
SE8902HHVE14882891293350,outgoing,47091.71,Sweden,Indonesia
GB32XPTR04634810538019,outgoing,11222.42,Ghana,Sweden
GB25HCSO06151082140072,incoming,31093.93,Finland,Sweden
GB21SCZH65241839496367,incoming,7612.33,Island,Sweden
GB59IDGT69961276425889,outgoing,44618.97,Grenada,Sweden
SE8902BCGB09402639721004,incoming,36959.9,Sweden,Finland
GB35SGWA15972945757541,incoming,9079.3,Mongolia,Sweden
GB50ACCU64018169182760,incoming,37455.14,Moldova,Sweden
SE8902SVQW25123995841385,outgoing,30530.6,Sweden,Sri Lanka
GB44QBQM64271084859664,incoming,10491.19,Denmark,Sweden
GB79UZKQ79566638272114,incoming,8208.76,Antigua and Barbuda,Sweden
SE8902UHPN71937885399066,outgoing,28059.55,Sweden,Congo
GB47UYXP54049463991069,incoming,19923.88,Norway,Sweden
SE8902PSRJ65756431691707,incoming,37857.07,Sweden,Lithuania
GB85MJOF47515048517586,incoming,13436.77,Cuba,Sweden
SE8902FALW17606613401607,outgoing,5378.45,Sweden,Malawi
GB51RLYS18290012152483,incoming,3540.86,Denmark,Sweden
GB54SMBA93734516009964,incoming,49217.97,Turkmenistan,Sweden
GB05QNXY88745331950837,outgoing,45205.77,Guadeloupe,Sweden
SE8902JWGD74194436561021,outgoing,26012.53,Sweden,Macao
GB55HFER76075537155388,outgoing,49669.07,Bahrain,Sweden
GB92LUNB54648556299390,incoming,26369.23,,Sweden
SE8902XVPE12442001326703,outgoing,10441.91,Sweden,Denmark
